pt1_cam1_X,pt1_cam1_Y
1441.110000,630.060000
1441.100000,630.050000
1441.100000,630.060000
1441.100000,630.040000
1441.100000,630.060000
1441.090000,630.080000
1441.070000,630.050000
1441.060000,630.030000
1441.080000,630.040000
1441.150000,629.970000
1441.120000,629.980000
1441.110000,629.980000
1441.130000,630.070000
1441.160000,629.980000
1441.120000,630.070000
1441.110000,630.050000
1441.140000,630.040000
1441.110000,630.020000
1441.130000,630.050000
1441.130000,629.930000
1441.140000,629.950000
1441.160000,629.960000
1441.130000,629.950000
1441.140000,629.950000
1441.140000,629.950000
1441.160000,629.940000
1441.080000,629.890000
1441.060000,629.710000
1441.010000,629.550000
1441.030000,629.040000
1440.990000,628.790000
1441.040000,628.030000
1441.080000,627.290000
1440.970000,626.860000
1441.010000,626.010000
1441.100000,625.330000
1441.170000,625.010000
1441.040000,624.790000
1441.030000,624.680000
1441.040000,624.510000
1441.090000,624.070000
1441.110000,624.040000
1441.050000,624.140000
1441.090000,624.380000
1441.010000,624.960000
1441.040000,625.120000
1441.030000,625.310000
1440.990000,625.830000
1441.000000,625.920000
1440.980000,625.940000
1441.010000,625.950000
1440.970000,625.940000
1440.940000,625.870000
1440.940000,625.840000
1440.970000,625.800000
1440.950000,625.720000
1440.920000,625.680000
1440.970000,625.600000
1440.910000,625.620000
1440.950000,625.650000
1440.940000,625.730000
1440.960000,625.840000
1440.980000,625.960000
1440.970000,626.140000
1440.940000,626.230000
1440.920000,626.620000
1440.950000,627.070000
1440.930000,627.520000
1440.920000,628.700000
1440.870000,630.140000
1440.790000,631.240000
1440.720000,632.310000
1440.610000,633.600000
1440.280000,635.000000
1439.660000,636.520000
1438.850000,638.110000
1438.000000,639.740000
1437.050000,640.970000
1436.390000,642.230000
1436.420000,643.060000
1436.370000,643.650000
1436.100000,643.760000
1436.280000,643.760000
1436.489932,644.071665
1436.860000,643.680000
1436.880000,643.100000
1436.860000,642.590000
1436.870000,641.780000
1436.820000,640.860000
1436.820000,639.970000
1436.850000,639.210000
1436.860000,638.430000
1436.900000,638.030000
1436.830000,637.770000
1436.860000,637.240000
1436.860000,637.140000
1436.870000,637.330000
1436.900000,637.360000
1436.960000,637.810000
1436.910000,638.150000
1436.930000,638.820000
1436.920000,639.210000
1436.940000,639.810000
1436.950000,640.140000
1436.930000,640.690000
1436.920000,640.980000
1436.890000,641.310000
1436.840000,641.810000
1436.820000,642.020000
1436.790000,642.160000
1436.830000,642.200000
1436.840000,642.210000
1436.830000,642.180000
1436.840000,642.070000
1436.850000,642.000000
1436.830000,641.800000
1436.850000,641.570000
1436.890000,640.970000
1436.930000,640.380000
1436.950000,640.160000
1436.910000,639.950000
1436.890000,639.800000
1436.890000,639.650000
1436.940000,639.350000
1436.930000,639.230000
1436.940000,639.220000
1436.930000,639.300000
1436.920000,639.280000
1436.940000,639.440000
1436.900000,639.900000
1436.920000,640.020000
1436.910000,640.250000
1436.880000,640.430000
1436.860000,640.900000
1436.830000,640.920000
1436.830000,641.110000
1436.860000,641.290000
1436.900000,641.470000
1436.820000,641.880000
1436.880000,641.980000
1436.810000,642.020000
1436.830000,641.960000
1436.810000,641.900000
1436.850000,641.910000
1436.750000,641.830000
1436.690000,641.840000
1436.770000,641.870000
1436.730000,641.810000
1436.720000,641.880000
1436.750000,641.840000
1436.750000,641.850000
1436.760000,641.850000
1436.790000,641.940000
1436.790000,641.960000
1436.820000,642.010000
1436.840000,642.070000
1436.870000,642.090000
1436.890000,642.170000
1436.780000,642.250000
1436.790000,642.300000
1436.780000,642.330000
1436.880000,642.500000
1436.810000,642.870000
1436.770000,642.840000
1436.750000,642.820000
1436.740000,642.760000
1436.750000,642.730000
1436.250000,642.800000
1435.690000,642.810000
1434.880000,642.900000
1434.000000,642.950000
1433.110000,642.990000
1432.190000,643.090000
1431.120000,643.290000
1430.090000,643.560000
1428.940000,643.910000
1427.980000,644.010000
1427.000000,644.260000
1426.120000,644.470000
1425.240000,644.930000
1435.266281,642.439334
1436.489932,641.827210
1437.310000,641.550000
1437.400000,641.590000
1437.360000,641.830000
1436.710000,642.000000
1435.890000,642.180000
1435.060000,642.500000
1434.210000,642.780000
1433.400000,642.990000
1433.370000,642.920000
1433.360000,642.750000
1433.280000,642.640000
1433.290000,642.350000
1433.230000,642.050000
1433.190000,641.850000
1433.230000,641.630000
1433.240000,641.080000
1433.180000,640.820000
1433.230000,640.380000
1433.130000,640.050000
1433.090000,639.870000
1433.080000,639.710000
1433.050000,639.440000
1433.070000,639.170000
1433.070000,639.130000
1433.070000,638.990000
1433.130000,638.850000
1433.130000,638.840000
1433.080000,638.740000
1433.120000,638.660000
1433.070000,638.630000
1433.120000,638.560000
1433.160000,638.550000
1433.120000,638.640000
1433.110000,638.660000
1433.110000,638.700000
1433.080000,638.680000
1433.090000,638.720000
1433.070000,638.690000
1433.050000,638.520000
1433.080000,638.360000
1433.080000,638.180000
1433.050000,637.960000
1433.030000,637.840000
1433.010000,637.590000
1432.970000,637.240000
1432.980000,637.020000
1432.960000,636.740000
1432.950000,636.330000
1432.930000,636.130000
1432.920000,635.960000
1432.930000,635.730000
1432.920000,635.500000
1432.940000,635.240000
1432.950000,635.170000
1432.980000,634.980000
1432.990000,634.770000
1432.970000,634.750000
1432.960000,634.630000
1432.950000,634.490000
1432.940000,634.140000
1432.890000,634.010000
1432.880000,633.780000
1432.940000,633.790000
1432.950000,633.740000
1432.710000,633.120000
1432.720000,632.900000
1432.720000,632.810000
1432.730000,632.530000
1432.770000,632.410000
1432.720000,632.330000
1432.810000,632.300000
1432.800000,632.210000
1432.820000,632.020000
1432.760000,631.920000
1432.780000,631.860000
1432.830000,631.630000
1432.720000,631.410000
1432.680000,631.100000
1432.660000,630.940000
1432.640000,630.840000
1432.910000,630.620000
1432.850000,630.380000
1432.730000,630.170000
1432.850000,630.030000
1432.810000,629.830000
1432.800000,629.630000
1432.860000,629.570000
1432.880000,629.350000
1432.790000,629.350000
1432.780000,629.420000
1432.810000,629.410000
1432.770000,629.730000
1432.710000,629.930000
1432.720000,630.200000
1432.830000,630.520000
1432.770000,630.720000
1432.770000,630.720000
1432.750000,630.860000
1432.780000,630.830000
1432.740000,630.920000
1432.760000,630.810000
1432.740000,630.800000
1432.670000,630.740000
1432.600000,630.660000
1432.420000,630.590000
1431.870000,630.470000
1431.000000,630.150000
1429.760000,630.060000
1428.880000,630.060000
1428.060000,630.190000
1427.410000,630.500000
1427.260000,630.670000
1427.250000,630.650000
1427.190000,630.600000
1427.230000,630.750000
1427.160000,630.660000
1427.200000,630.800000
1427.210000,630.940000
1427.160000,630.900000
1427.140000,631.060000
1427.120000,631.070000
1427.110000,631.040000
1427.110000,631.070000
1427.090000,631.060000
1427.060000,630.950000
1427.050000,630.930000
1427.050000,630.730000
1427.080000,630.820000
1427.140000,630.870000
1427.130000,630.840000
1427.130000,630.650000
1427.170000,630.540000
1427.160000,630.500000
1427.130000,630.510000
1427.100000,630.510000
1427.070000,630.510000
1427.080000,630.280000
1427.120000,630.310000
1427.120000,630.300000
1427.100000,630.140000
1427.080000,630.220000
1427.110000,630.220000
1427.080000,630.160000
1427.080000,630.150000
1427.040000,630.220000
1427.090000,630.350000
1427.070000,630.290000
1427.060000,630.280000
1427.080000,630.340000
1426.990000,630.610000
1426.960000,630.850000
1426.970000,630.700000
1426.870000,630.800000
1426.850000,630.800000
1426.790000,630.730000
1426.720000,630.840000
1426.740000,630.710000
1426.840000,630.500000
1426.810000,630.400000
1426.770000,630.360000
1426.830000,630.370000
1426.850000,630.340000
1426.840000,630.350000
1426.830000,630.630000
1426.830000,630.600000
1426.830000,630.590000
1426.830000,630.600000
1426.870000,630.760000
1426.870000,630.820000
1426.710000,630.870000
1426.810000,630.800000
1426.780000,630.790000
1426.770000,630.660000
1426.740000,630.610000
1426.760000,630.650000
1426.780000,630.350000
1426.780000,630.340000
1426.760000,630.280000
1426.700000,630.150000
1426.670000,629.910000
1426.660000,629.860000
1426.660000,629.900000
1426.630000,629.780000
1426.630000,629.800000
1426.550000,629.710000
1425.880000,630.060000
1425.010000,630.260000
1424.180000,630.690000
1423.260000,631.100000
1421.950000,631.950000
1420.830000,632.920000
1419.900000,633.280000
1418.950000,634.090000
1417.990000,634.610000
1417.090000,635.260000
1422.785046,633.053430
1427.000000,632.340000
1423.519236,633.665554
1422.320000,634.850000
1423.000000,635.090000
1423.310000,635.760000
1424.070000,636.130000
1424.760000,636.780000
1424.840000,637.240000
1424.940000,637.880000
1424.940000,638.350000
1424.890000,639.220000
1424.900000,639.900000
1424.850000,640.660000
1424.850000,641.320000
1424.830000,641.990000
1424.740000,642.600000
1424.750000,643.240000
1424.710000,643.780000
1424.750000,644.080000
1424.780000,644.430000
1424.740000,645.050000
1424.710000,645.710000
1424.820000,645.870000
1424.710000,646.190000
1424.710000,646.290000
1424.930000,646.170000
1424.790000,646.230000
1424.940000,645.970000
1424.890000,645.890000
1424.960000,645.760000
1424.860000,645.710000
1424.760000,645.600000
1424.800000,645.230000
1424.790000,644.920000
1424.760000,644.780000
1424.750000,644.510000
1424.690000,644.520000
1424.820000,644.220000
1424.770000,644.390000
1424.790000,644.390000
1424.780000,644.610000
1424.750000,644.730000
1424.770000,645.050000
1424.710000,645.550000
1424.730000,645.760000
1424.830000,645.980000
1424.870000,646.090000
1424.850000,646.350000
1424.860000,646.480000
1424.710000,646.800000
1424.670000,646.860000
1424.820000,646.640000
1424.820000,646.680000
1424.870000,646.440000
1424.770000,646.610000
1424.850000,646.260000
1424.710000,646.270000
1424.650000,646.390000
1424.710000,646.190000
1424.740000,646.060000
1424.760000,646.070000
1424.620000,645.900000
1424.610000,646.050000
1424.600000,646.020000
1424.500000,645.840000
1423.910000,645.950000
1423.080000,646.190000
1422.380000,646.180000
1422.370000,646.320000
1422.240000,646.580000
1422.350000,646.640000
1422.420000,646.630000
1422.300000,647.000000
1422.340000,647.110000
1422.340000,647.110000
1422.280000,647.300000
1422.180000,647.540000
1422.170000,647.730000
1422.250000,647.720000
1422.290000,647.720000
1422.110000,647.560000
1422.140000,647.580000
1422.070000,647.630000
1422.030000,647.320000
1422.090000,647.170000
1422.060000,647.040000
1422.010000,646.990000
1421.950000,646.800000
1421.940000,646.730000
1421.910000,646.830000
1421.880000,646.840000
1421.870000,646.750000
1421.830000,646.810000
1421.860000,646.900000
1421.850000,647.020000
1421.870000,647.220000
1421.800000,647.470000
1421.840000,647.720000
1421.830000,647.980000
1421.830000,647.830000
1421.880000,647.850000
1421.890000,648.070000
1421.880000,648.020000
1421.810000,647.910000
1421.840000,647.840000
1421.820000,647.830000
1421.790000,647.650000
1421.770000,647.660000
1421.800000,647.570000
1421.820000,647.250000
1421.840000,647.190000
1421.860000,647.130000
1421.860000,647.010000
1421.860000,647.010000
1421.860000,647.140000
1421.850000,647.180000
1421.880000,647.270000
1421.930000,647.430000
1421.930000,647.560000
1421.910000,647.650000
1421.890000,647.650000
1421.870000,647.720000
1421.830000,648.000000
1421.790000,648.190000
1421.710000,648.360000
1421.130000,648.770000
1420.720000,649.190000
1419.900000,650.070000
1418.970000,651.280000
1418.170000,652.070000
1417.030000,653.950000
1417.850000,654.550000
1418.510000,655.420000
1419.040000,656.770000
1419.830000,657.940000
1418.624634,660.190935
1418.420000,661.520000
1418.270000,662.650000
1418.180000,663.770000
1418.180000,664.580000
1418.120000,665.090000
1417.980000,665.840000
1417.980000,666.340000
